Potencia,Maximo,DesvioPadrao,Curtose,Assimetria,Classe
5530083.5,8873.311,1088.4015,0.24274880120914233,0.6302609150151269,0
5517481.0,9282.376,1087.4377,0.2516489031116058,0.631974630644893,0
5538749.0,8990.685,1089.8873,0.24166543220530867,0.6302195057522257,0
5547184.5,8905.253,1090.3232,0.23579032491721952,0.6290484284515188,0
5538332.5,9020.666,1091.1362,0.2471477192146878,0.630718252672908,0
5534036.5,8654.14,1089.2809,0.23717633588228226,0.6274717313479312,0
5538754.5,8711.063,1091.19,0.26473385078468015,0.6358797175187596,0
5536649.5,9566.256,1091.0818,0.24525581527017248,0.6322910124033069,0
5537892.5,8364.384,1089.5874,0.23889346498036623,0.6292431947265139,0
5538463.5,8310.105,1091.2722,0.2365542990617322,0.6311075618861293,0
5530949.0,9493.491,1088.3606,0.23931004517687082,0.6290103419377339,0
5519506.0,9362.726,1087.3601,0.24805073798588628,0.629750134969578,0
5531064.0,9980.074,1089.1653,0.24932143813399676,0.6298933061907341,0
5532452.0,9180.982,1089.7268,0.23314337156804088,0.6271438812698252,0
5535307.5,10357.752,1090.0464,0.25508010994408314,0.634487911554112,0
5527995.5,10010.012,1089.5947,0.25312261447290796,0.6330319286420617,0
5538605.0,9105.465,1090.4313,0.25417581228311015,0.634897827867141,0
5535261.5,8925.838,1089.6056,0.22753604083351187,0.6246645894997404,0
5532453.5,8575.055,1089.4524,0.21137988569170885,0.6212201204553172,0
5536593.0,9134.666,1088.4121,0.21481058723138213,0.6230035933164363,0
5529318.5,8510.596,1088.1444,0.2347546426023026,0.6262112913657468,0
5540770.0,8791.618,1090.641,0.23253688855633436,0.6286197478901163,0
5529474.5,8692.536,1091.0176,0.23743807098268999,0.6317337669887214,0
5526532.0,8710.964,1088.5923,0.23598838998544425,0.6282511039974394,0
5527896.5,8935.38,1088.1998,0.23915654254604002,0.62999805567494,0
5531711.0,9890.83,1089.0543,0.25533004407699655,0.6333683484868845,0
5537454.5,8992.859,1089.2926,0.25668128929023126,0.6338871583296569,0
5541850.0,8987.828,1089.7898,0.23224491620870102,0.6274345151440712,0
5523126.0,8786.186,1087.2899,0.25042982639357314,0.6299062482371544,0
5527764.5,11792.121,1088.7562,0.24753400757775523,0.6305761573847856,0
5518468.0,9022.661,1087.5455,0.2366913699871236,0.6272533546490373,0
5539319.5,9030.384,1090.5936,0.24601720149106665,0.6317381298434241,0
5544866.0,8896.137,1091.1012,0.2535200470682559,0.6323364311498907,0
5619290.5,9806.011,1099.6602,0.2662988805108646,0.638716257460648,0
5540864.0,8856.983,1089.7882,0.23609998996994408,0.626907892470441,0
5590093.5,9758.283,1095.8516,0.2659439410424915,0.6364742285530098,0
5614265.0,10134.324,1099.3365,0.2740883941451999,0.6402123534833347,0
5615907.0,9140.084,1098.5507,0.2845013776825187,0.6392669783382255,0
5604993.5,9304.563,1097.8746,0.2604238747844576,0.6375987877229695,0
5619054.0,9224.22,1099.072,0.27427961731160266,0.6383343902386223,0
5598885.0,10128.162,1096.6323,0.26364072821672346,0.635361600131359,0
5607914.5,9575.749,1097.8182,0.25093549347465594,0.6331417656265307,0
5592545.0,9928.565,1095.8898,0.2683393729453214,0.636755823708469,0
5605643.5,9105.529,1097.3579,0.26439337012693276,0.6350274449651632,0
5606971.0,8975.626,1097.9031,0.25391140677200674,0.6354946185727763,0
5535790.5,8694.992,1090.442,0.25658685427420735,0.6347174534929502,0
5558675.5,8514.559,1092.383,0.24113441915103895,0.6306845653097947,0
5588741.5,8475.843,1095.6785,0.26548379167408864,0.6370738685863307,0
5573797.0,8731.838,1095.1868,0.26661925837492717,0.6388054996918333,0
5533135.5,9302.663,1089.0787,0.23985600228745163,0.6308174671377251,0
5596513.0,8867.199,1095.9231,0.2727215516867241,0.6369873663590733,0
5601873.5,13912.588,1098.5533,0.2700217286603377,0.6381815920625205,0
5585044.5,9660.787,1096.4724,0.2657093015470684,0.6386146935655441,0
5583492.0,8572.726,1094.9357,0.24042087517908728,0.6300021726627277,0
5569203.0,8855.777,1092.5873,0.2510948177769641,0.6316209897661937,0
5576349.5,9489.973,1094.6116,0.2640094606646497,0.6365877814928058,0
5586688.5,8444.119,1095.9569,0.2546551597649862,0.6347967839814579,0
5582360.0,8714.236,1094.6912,0.2511820505186577,0.6335899629810184,0
5584004.5,9285.456,1096.3042,0.24788991945853578,0.6349478567562217,0
5577613.0,9344.171,1095.6747,0.2484362890917997,0.6330736260937495,0
5564390.5,15315.562,1093.9099,0.29033220288373673,0.6387107156288285,0
5564685.0,9511.837,1092.4281,0.25019723516506476,0.6316436777256568,0
5578580.5,9441.444,1094.4255,0.24515227643361648,0.63136436614348,0
5587951.0,9448.75,1096.783,0.25958420224224277,0.6367025460317954,0
5591374.0,10755.024,1096.4637,0.2603863297561766,0.6339043750106306,0
5583432.0,9433.109,1093.84,0.2498302915356594,0.6290640660966851,0
5583348.0,9462.307,1095.4716,0.2618005674109267,0.6355733405081719,0
5567226.0,9516.258,1094.8508,0.26204016020685117,0.6360199181782492,0
5576898.5,8860.245,1094.3287,0.26644499463381965,0.6360836522327403,0
5588275.5,11142.331,1096.7076,0.26275781552631994,0.6367883004834056,0
5593648.5,14342.973,1096.6924,0.28912335464388095,0.6380040950096297,0
5602862.5,14667.754,1099.0626,0.33704404814705713,0.6474495294372166,0
5592928.5,9272.095,1095.3846,0.2690939554588927,0.6374185458744838,0
5566488.0,9029.726,1094.7509,0.28597645298105245,0.643299618872439,0
5600452.5,8439.607,1097.6864,0.2648259707270455,0.6366035448904436,0
5558583.0,9250.116,1093.3402,0.24379730160561808,0.6324106529519692,0
5568779.5,8749.401,1092.3287,0.24522836188920483,0.6304195215402681,0
5592960.0,10871.215,1096.7834,0.2736838003195037,0.6373823695123906,0
5578335.5,8776.465,1094.7974,0.260407045158062,0.6347416517168236,0
5583853.5,8719.0205,1094.6312,0.2524267657583499,0.6319054345059498,0
5595327.0,11967.033,1096.297,0.2814557911917115,0.6420549647885906,0
5577826.5,11094.502,1095.5573,0.24897839287231172,0.6320748360524344,0
5523929.5,8608.143,1088.4535,0.2506992430704389,0.6311955686822305,0
5577750.5,9339.331,1094.2161,0.2485747916691663,0.6333846666677185,0
5603955.5,9441.115,1097.7683,0.2609788506336832,0.6378392574368744,0
5570577.5,11867.026,1094.075,0.25017480232545974,0.6306925805035478,0
5584521.5,8711.887,1095.9218,0.25887346385221566,0.6352385992788921,0
5564229.5,10080.308,1092.2998,0.2584022010412794,0.6353982545098388,0
5544703.0,8781.811,1090.9229,0.24699952255026947,0.6303498079171759,0
5540484.0,8650.344,1091.0067,0.25597403204061653,0.6319084071496813,0
5588387.0,9011.193,1095.328,0.2604526862054084,0.6347186584177992,0
5590329.5,11303.0,1096.1871,0.27702211826656375,0.6385713071798192,0
5537556.5,12409.919,1089.9276,0.2630458901191379,0.6349182492999106,0
5580488.5,9758.455,1094.3921,0.25376298946425635,0.6331902675700153,0
5598420.5,12767.81,1096.2574,0.2809991957208302,0.6391146202902991,0
5602368.0,8930.37,1097.7776,0.2696698257199093,0.6399107352558263,0
5589588.5,11490.143,1096.5472,0.26121297150340617,0.6360789443322402,0
5575144.0,9671.359,1093.6971,0.25055423171640134,0.633501252873154,0
5602803.0,9119.045,1097.1187,0.26432416684356497,0.6360993064250683,0
5578427.5,12503.265,1095.8287,0.26785934353869,0.6357022550212135,0
5605421.0,9749.305,1097.9923,0.2511255684681526,0.6337550817750787,0
5606983.0,9027.926,1097.5823,0.27249686464917744,0.6369786735784853,0
5536577.0,9547.801,1090.7487,0.2750809351610344,0.6398844659715194,0
5523791.5,8937.907,1088.9138,0.23646281522325063,0.6288489385049136,0
5524514.5,9199.231,1088.9717,0.24503342151467855,0.6314068602275208,0
5519124.5,8770.536,1088.2969,0.23584687092485623,0.6289187925657367,0
5518188.5,9208.049,1087.2812,0.24755763812988407,0.6318956120982452,0
5527814.0,11771.118,1088.6295,0.2483574029993023,0.6296715710768237,0
5520602.0,10353.617,1088.484,0.24018805256363152,0.6296442531927737,0
5512755.5,11718.171,1086.7703,0.2478201256508008,0.6302350138896508,0
5519476.5,9997.098,1088.3785,0.24164346162661676,0.631691263037547,0
5524236.5,9358.9,1089.1113,0.22476184200706495,0.6250815700152339,0
5520405.5,9128.163,1087.6332,0.23310990171862045,0.626404494481652,0
5520476.5,9141.504,1087.8514,0.24126961960892723,0.6290044156406085,0
5532051.5,8499.883,1088.7886,0.2551748279365662,0.6327830110487501,0
5521466.0,9137.443,1087.8688,0.23229135593514139,0.6259012502511653,0
5520262.5,8959.8,1087.9557,0.24689891011542464,0.6324553720497526,0
5526324.0,10267.285,1089.7084,0.24263529033632247,0.6317666915728926,0
5524141.0,11292.154,1088.338,0.2351190300196837,0.6276691025729618,0
5520553.0,10058.385,1087.0823,0.24212369950515145,0.6287790913196422,0
5513462.5,8668.995,1086.5908,0.2414661346528253,0.6286727768094611,0
5516763.5,9466.052,1088.0521,0.2515835865038638,0.6343391128693405,0
5518041.5,8753.768,1087.8944,0.23052413721025466,0.62759310110972,0
5522869.5,8546.603,1088.3596,0.24277774095081206,0.6316544105222425,0
714243.25,3772.8462,391.37094,0.2431554751456284,0.6308394081643045,1
711340.3,3197.344,390.36932,0.23409981788373502,0.6288515006268283,1
716588.4,3251.0498,391.83563,0.2580384716143249,0.6320006406336852,1
720441.94,3388.051,393.41638,0.25082881309409677,0.6331917784801122,1
723755.6,3525.6223,394.69824,0.28040842019207446,0.6392474664825553,1
720167.3,3492.5535,393.50916,0.26525823943605875,0.6381905652175659,1
717598.25,3101.3062,392.69394,0.24113473839555688,0.6317667360945071,1
715051.3,3335.6633,391.548,0.24451484908106114,0.6298950589301868,1
721231.9,3236.5537,393.66138,0.25923155344145776,0.6351269018205346,1
722436.7,4566.2485,394.23743,0.27771697218862945,0.6378221759337308,1
709784.1,2996.6143,390.32227,0.23028330958076415,0.6253107606563668,1
711785.25,3873.1023,390.4846,0.24253400195669794,0.6284268640030206,1
714189.9,3328.876,391.3988,0.24508353221025647,0.6318779365748322,1
712004.6,3235.3647,390.83957,0.2505332510331697,0.6328058644207598,1
712522.3,4337.6675,391.13666,0.24591475441143862,0.6292648726045349,1
714640.06,6458.732,392.5467,0.6412828445880123,0.6732679394386661,1
722456.06,6305.0483,394.48795,0.4430387982674526,0.6553683074637993,1
715621.7,3549.4253,391.96002,0.24273732338025145,0.630270699539319,1
713602.3,3093.0356,391.37918,0.24157054269761735,0.6322573158216657,1
710336.6,3228.7288,390.35007,0.24854757121702953,0.6330261384038648,1
710588.7,9172.735,390.7586,0.5876600867765895,0.6504923755397931,1
711912.0,5901.3096,390.96854,0.2775820461398908,0.6338648605720625,1
710640.44,5809.324,390.49036,0.28849704653551367,0.6352815301142218,1
711072.75,3159.5134,390.61493,0.23851673515063032,0.6294839427726325,1
711377.8,3874.4192,390.34793,0.23316610961910467,0.6265433597667843,1
711882.5,3086.2214,390.89417,0.24738326194728844,0.6321227390979985,1
712694.2,3165.577,390.67905,0.23889925945138035,0.6277327002070462,1
715258.44,9071.373,392.88034,1.294899786101702,0.7009447192773546,1
712849.0,3458.1418,391.35806,0.2554448110649159,0.6354236353461149,1
710536.75,3129.147,390.13715,0.2483387703338149,0.6291282858763948,1
711028.06,3117.3298,390.30948,0.25000294389373723,0.6314972309972495,1
713391.94,3695.7197,390.9849,0.2415878105478071,0.6279592255805909,1
714962.3,5384.682,391.57352,0.25110845865658105,0.6270181766322074,1
712779.9,3133.6433,390.55914,0.22104803093750558,0.622917035306831,1
713838.9,4521.184,391.38882,0.2460600729989353,0.6286996921149711,1
712047.44,3105.5217,391.20905,0.2453390022185178,0.6336774359654106,1
711999.6,3428.693,390.3627,0.23233953521791717,0.6276217155210264,1
712116.5,3235.4346,390.5076,0.24472049459339296,0.6289187077953144,1
711752.06,3106.8416,390.43408,0.24069475808917318,0.6303763388343717,1
711787.44,3141.608,390.67926,0.23706862824704,0.6277557512428334,1
711967.6,3189.917,390.46436,0.24420719892575882,0.6287400860426919,1
711950.25,3989.1985,390.7965,0.24151959773137754,0.6281753414941336,1
712359.44,3182.386,391.1935,0.23415475766069704,0.6284119488643056,1
711437.5,3259.6792,390.49893,0.22964399135098912,0.626449805899412,1
711727.3,3506.093,390.45575,0.2551872760829532,0.631467778854929,1
711120.25,3125.6,390.7778,0.2527516951356681,0.6327430667062356,1
710610.44,3107.3284,390.27176,0.2336965478749078,0.6264811535720182,1
712444.0,3173.99,391.1947,0.24797905010806254,0.6315899612065032,1
712162.9,3157.4434,390.7564,0.25959824269798837,0.6322401654711418,1
710510.56,3421.7366,390.60403,0.23610860881341855,0.6272252737437806,1
710175.5,3152.2832,390.22083,0.23872412515503028,0.6303651981158903,1
711689.3,3029.7876,390.13547,0.2332898178657743,0.6271118265505305,1
710902.25,3202.7004,390.6656,0.22509974231679175,0.6285083750957573,1
713429.7,3755.6272,390.85825,0.24569145700788875,0.6299861046087263,1
710621.1,3298.0183,390.57394,0.22116767319297548,0.626232139566678,1
712861.7,5570.671,390.90985,0.3159656261098984,0.6364171565388285,1
711988.0,3812.6218,390.49158,0.23464782983144383,0.626909064346813,1
710259.5,3053.201,390.2541,0.24787688005354047,0.6289452582011729,1
711713.94,3508.1282,390.82663,0.26948361625668005,0.6350154632204644,1
711055.7,3216.8508,390.2716,0.23817310113168855,0.6262288130045265,1
715231.75,3416.7368,391.829,0.2381927472505585,0.6282034868239582,1
713637.7,3198.1057,391.56003,0.2553616766482141,0.6347411757320224,1
711823.56,3386.1643,390.5613,0.2506702325311423,0.6304051130498404,1
712589.44,3061.4023,390.76254,0.2609320384670628,0.6337336481629373,1
711045.1,3230.744,390.8088,0.2409487701065034,0.6290897078038942,1
712800.3,3110.3726,391.16867,0.2488031636228505,0.6327819806977271,1
711427.75,3034.6401,390.60965,0.23489943332785357,0.6294080573349132,1
713058.9,3144.9324,390.81235,0.23788824901035843,0.6285643320759337,1
714651.94,3381.5283,391.8994,0.2568158987639362,0.6360506079480325,1
715926.3,3420.5813,392.30878,0.2592748327442558,0.6347875969085978,1
720327.2,3876.0742,393.42072,0.26752055421579213,0.6376820236478621,1
723463.75,3246.867,394.55966,0.25800784968979507,0.6369604663751288,1
721502.4,3529.6973,394.2239,0.28362576670241646,0.6418694767229766,1
721464.0,3526.526,394.07623,0.2659065718233671,0.6375568694643664,1
723344.9,3194.9563,394.38837,0.2732904130074916,0.6385642415684222,1
721565.2,3233.953,393.69348,0.2579020622163535,0.6335467084072157,1
723510.0,3231.216,394.58838,0.27376749537379075,0.6391770114335199,1
721904.94,3274.7573,393.84744,0.25854604644309864,0.6348765303225382,1
721166.3,3343.165,393.77362,0.2535013769840786,0.6328813751978661,1
722408.2,3504.257,394.06998,0.2646698694758767,0.6369613834833605,1
722387.44,3187.6577,393.80832,0.2524219530816936,0.6319854717725206,1
720305.9,3378.5068,393.35107,0.2762360739013898,0.6367793003398361,1
721091.44,3145.6797,394.09515,0.2711050985680079,0.6386910177708367,1
721935.06,3307.912,393.9066,0.26168852859866387,0.6357794651555873,1
719727.94,3304.1904,393.4508,0.2697582672499039,0.6384738080603608,1
720019.4,3362.5515,393.1243,0.2605199459511329,0.6319679197443919,1
720628.6,3246.447,393.68317,0.2782762424002456,0.6395845454587598,1
720273.7,3381.8462,393.44543,0.2694318781352427,0.637896837380089,1
721667.3,3348.7163,393.73956,0.252635288493126,0.6321301585659831,1
723754.7,3501.007,394.08673,0.2644445977507721,0.6341312260136098,1
720792.4,3310.6382,393.30914,0.2567600686000655,0.6331012393692004,1
720560.7,3618.226,393.65677,0.28033756311138536,0.6412455810131149,1
719518.5,3526.9536,393.2298,0.2484408074628952,0.6321040647797714,1
718467.6,3552.4463,393.06052,0.2566858281399873,0.6335544433540544,1
720558.3,3375.8948,393.3852,0.25006160478070205,0.632203197392829,1
721734.44,3351.4563,393.68414,0.2579413902928387,0.6342155086766781,1
721427.1,3470.2917,393.5834,0.2672314121040369,0.6369935746438895,1
722178.56,3173.807,394.2061,0.2647478545508948,0.6377917666221213,1
718948.7,3123.981,393.1305,0.25557695591993257,0.6355664557314018,1
721492.4,3134.5637,393.65765,0.2533175491074746,0.6334839162314655,1
721481.06,3482.4136,394.07892,0.27337349225684804,0.6398128778829343,1
711630.44,3485.2354,390.65195,0.24800421519589166,0.6300723328689383,1
721378.44,3630.6748,393.57117,0.24471513007197654,0.6306253627991277,1
721487.75,3260.0007,394.1891,0.25955109488147743,0.6369922349266837,1
718467.6,3181.535,392.63327,0.2520553248496147,0.633511221790122,1
718986.8,3487.193,392.78378,0.2546409867671855,0.6320477689096737,1
723404.2,3595.9116,394.54858,0.2670357984421199,0.6366016940307255,1
719296.1,3219.717,393.02258,0.2549573662262081,0.6323811956241566,1
711198.44,3242.9846,390.5605,0.2409253474136066,0.6279897897886948,1
712317.1,4011.2744,390.83704,0.24846877657053312,0.6289413617963515,1
718392.5,3804.9895,392.49268,0.27613390598186305,0.6341273944161451,1
716261.94,3936.683,391.83444,0.24250933998294366,0.6291966849728929,1
712234.1,3524.3298,390.7752,0.23980067168354058,0.631724747099106,1
714416.6,3306.07,391.64496,0.24555866325548692,0.6307266027332743,1
718960.94,3144.7659,393.13312,0.24775070313613812,0.6314831715652478,1
719086.0,3317.4849,393.07056,0.2623263657169046,0.6364240473894365,1
721233.75,3206.1138,393.74533,0.2575431842912077,0.6348103084225225,1
720802.06,3147.872,393.7996,0.26468634608889285,0.6384319489558367,1
720437.44,3321.106,393.62805,0.2663204828463832,0.6379326511330803,1
721733.44,3112.5054,393.7863,0.255177924131472,0.635265932530988,1
719466.5,3226.3506,392.68134,0.23939549399503512,0.6290278285835089,1
718990.94,3480.2163,392.90298,0.250613697050186,0.6325256389636342,1
718158.3,4461.8477,393.00003,0.25292873089471524,0.6322419394690522,1
718922.94,3484.0198,393.26514,0.25531351567400806,0.6359603340069542,1
719273.5,3648.497,393.1667,0.24647352438918313,0.6318463444606949,1
721533.1,3695.262,393.71786,0.2536468922780042,0.634682630254149,1
719411.8,3544.4788,393.0951,0.27040776775609787,0.6381018641007352,1
719007.25,3581.1375,393.16943,0.25505434069779787,0.6321690407379856,1
721087.75,3035.761,393.36786,0.26568194196334316,0.6348439863584342,1
718738.9,3389.783,392.9065,0.2503428593092072,0.631943311517298,1
720253.7,3389.098,393.62128,0.27001087223996967,0.6387245075891556,1
721950.6,3167.1409,393.8136,0.2582800700005077,0.6346265361537224,1
719445.06,3948.9595,392.7059,0.2481170480756072,0.6295887397292025,1
719559.5,3274.3396,393.45526,0.2651515805894782,0.637385557278563,1
717244.1,3491.2407,392.63367,0.2626819580035873,0.6363739776311164,1
718397.75,3378.8284,392.1889,0.23784381231649387,0.6258366063707949,1
719006.94,3153.0698,392.93362,0.2509456063938269,0.631638669315577,1
720162.2,3924.7815,393.1779,0.2563848263261126,0.6308097715001246,1
720147.25,3497.423,393.36685,0.2657566586794542,0.634570424097142,1
719807.6,3325.4692,393.1757,0.2558960436915818,0.6345996632132868,1
720211.6,3151.8574,393.59442,0.2696643301826267,0.6395276058782247,1
718555.56,4041.002,392.77933,0.26616788251101875,0.6353406699888038,1
718312.5,3157.8494,392.9168,0.25889617894842853,0.6356686655818805,1
717997.1,3084.3406,392.85913,0.24827007937346446,0.6335834191346904,1
718553.0,3128.5398,392.708,0.2470652586362334,0.6321755149522573,1
713174.9,5589.0474,391.60715,0.4606815417025798,0.6496353986769341,1
712822.94,3170.4128,391.0496,0.23865042661950975,0.6290958557854587,1
713263.6,3210.478,390.85388,0.2281739112749741,0.6233104835022473,1
711344.9,3458.896,390.51553,0.25237696968496515,0.6317998101881765,1
720748.75,3261.0344,393.38867,0.26310170410021616,0.6343391147879396,1
719865.75,3349.009,393.79535,0.25805093649594957,0.6369340870996296,1
721262.75,4027.3555,393.93198,0.2671785181284827,0.6375086037466392,1
719594.2,3349.0933,393.0069,0.26864913612482155,0.6362850095347107,1
720264.1,3846.5747,393.0707,0.23670668919257443,0.627762395934422,1
722235.1,3237.522,394.06055,0.27581941982709646,0.639510251590352,1
716413.8,4016.4802,392.09,0.2517129736496697,0.6295083493234165,1
717520.06,3220.4795,392.38248,0.2534606393609482,0.6327537940299688,1
711967.06,3874.138,390.70203,0.24749156759281865,0.630187491036671,1
711821.9,3187.6833,390.39694,0.24412559678909984,0.6298099843269356,1
719156.06,3338.1013,393.0605,0.2590257379174403,0.6357781792791264,1
722387.8,3305.034,393.66306,0.2689286348189155,0.6360659194533334,1
712236.9,3673.3083,390.69104,0.2404844672074664,0.6273745077151902,1
711762.94,3318.94,390.57007,0.2208552871071201,0.6239605546694675,1
711654.1,4421.164,390.40002,0.2592698665252362,0.6286112381765921,1
713794.4,3734.8384,391.60043,0.2343484729442813,0.6296665224097239,1
723298.8,3630.7444,394.1383,0.26189694963457555,0.6367695673452268,1
720517.3,3301.169,393.3152,0.2536247407766359,0.6326522266698954,1
718099.5,3326.7703,392.8225,0.2561913033615215,0.6340625871602341,1
712072.75,6080.009,390.6736,0.2987451456572776,0.6337348131996812,1
716778.06,3177.3582,392.35956,0.2625910715665385,0.6341993308017931,1
718237.9,3436.5461,392.87964,0.26917126980744843,0.6360341210901855,1
720940.56,3276.7292,393.65387,0.2554599900489518,0.6348894814960789,1
719915.0,3877.2476,393.32156,0.26094352157717626,0.6350339445987415,1
721416.94,3184.6614,393.46024,0.2661459146073777,0.6359650919647725,1
730060.6,8614.723,401.81253,7.49299176888017,1.1182947800743561,1
720094.7,7111.1465,393.2892,0.4892062053864552,0.6508702328445456,1
720019.44,4106.879,393.40262,0.2667306726142269,0.6346642871343148,1
718704.44,3185.8176,392.48508,0.26378621236818667,0.6338865498400621,1
722093.44,3378.9563,393.8519,0.2543445619970579,0.6335524961551244,1
720541.5,3168.7185,393.52115,0.24895882016324,0.6325832200827091,1
718293.06,3234.015,392.7399,0.262621433109691,0.6352077105849235,1
718923.06,3475.4868,392.8111,0.2623200543815001,0.6358058818889436,1
721219.2,3117.4622,393.75095,0.23357275088360874,0.6293585849476397,1
718769.4,4326.372,392.65604,0.2452153085579587,0.6296138234408535,1
720208.06,3142.3916,393.5378,0.25106871897019145,0.6345807702497811,1
720892.0,4925.48,393.92868,0.2520704269543095,0.6329520852525937,1
719796.5,3332.3079,393.59552,0.2752717992381033,0.6397680252581278,1
718299.7,3145.481,392.781,0.244334544554333,0.6316808331225918,1
718287.7,3344.6057,392.7741,0.23970274730502705,0.6305418038893567,1
719328.8,3135.7432,393.29584,0.28276941473152206,0.6410541785928756,1
720487.7,3284.461,393.8573,0.28031027555977506,0.6392467478905399,1
720293.94,3285.2222,393.29553,0.23221261939140847,0.6280166027286962,1
719294.56,3682.8652,393.09927,0.2547158917001924,0.6349616859395592,1
718010.3,3205.8662,392.57355,0.24878089357852007,0.6304601335437825,1
721343.44,3252.855,393.82605,0.26456154638127405,0.6366050482286802,1
718305.7,4011.747,392.67032,0.2737979284748837,0.637194851516847,1
749900.5,11524.913,419.41318,24.281511773082407,2.1129115332199744,1
718185.94,3779.4023,392.67355,0.25962213531543377,0.63398671880211,1
719604.0,3248.1768,393.25388,0.24125916145289095,0.633338392289859,1
719849.8,3130.9585,393.3281,0.26555080739080283,0.6352896552490332,1
719827.1,4086.7842,393.70685,0.26682305422070307,0.6385250625247529,1
712869.1,3183.1685,391.21127,0.2433796903346166,0.6317387003856011,1
718459.5,3432.2065,393.05487,0.24763193317839027,0.6329775269807159,1
719112.7,3715.0002,392.75803,0.23959548859497115,0.6295173163440799,1
720016.5,3377.5164,393.25253,0.2542025078856489,0.6329523222548309,1
715149.2,3467.156,391.43848,0.2583984941714652,0.6314759215535524,1
712424.0,3016.2522,390.71967,0.23633733906208532,0.630008074238021,1
711436.44,3245.917,390.79837,0.23387609224518568,0.6281392625626654,1
711282.3,3520.4224,390.41357,0.22926449068421295,0.6253728450676868,1
710488.56,3629.5906,390.0068,0.23610930315258338,0.6285602299623496,1
711301.25,3045.816,390.3079,0.23046541431018408,0.6272157046379991,1
711253.5,3170.3914,390.52045,0.2239296689479029,0.6249475819147058,1
710573.7,3137.6558,390.45612,0.24107719062505595,0.6306753065133538,1
711811.25,3436.9207,390.65463,0.2398884947633695,0.6271838397060826,1
712434.2,3356.799,390.79898,0.24155848338953145,0.6277138517920764,1
710895.75,4087.8508,390.70456,0.25130235260943934,0.6320315373590781,1
712006.8,3375.639,390.7354,0.23676356911468988,0.6284117291808846,1
712869.5,3941.7795,391.1127,0.22903620971806848,0.6276204070745397,1
710210.6,4164.4023,390.49142,0.27178756138428994,0.6335116993078477,1
712195.8,3451.9736,391.0104,0.2293998748495829,0.6274277436194878,1
710625.7,3544.4946,390.03036,0.25417816509918856,0.6301686693068818,1
711250.1,3115.307,390.60205,0.24312939177271353,0.6299259203954634,1
710851.2,3390.255,390.32275,0.23170455812403956,0.6268088625197993,1
711932.75,3115.1147,391.23108,0.26720973627038225,0.6378771129513977,1
712235.4,3095.8555,391.3622,0.2543959095545971,0.6328455338963769,1
711482.75,3026.2024,390.5021,0.2287538635031865,0.6265025423984281,1
712049.9,3470.4204,390.80295,0.25654790325250065,0.6336287898687503,1
711616.94,3339.7979,391.05972,0.23821756230970825,0.6302646585543198,1
721927.0,3215.3416,394.03528,0.2671859188136816,0.6375609422502084,1
719442.75,3198.6787,393.55136,0.2678160128430238,0.6375338402922794,1
721046.25,3251.7627,393.928,0.2623569303472717,0.6368585928932414,1
715737.5,3146.7856,391.9228,0.24471910660106166,0.6321137585328436,1
717728.4,3208.989,392.9732,0.2651299142791532,0.6367376634329304,1
716363.1,3317.0637,392.30283,0.2651545824282757,0.6355512003939424,1
717946.56,6246.731,392.54608,0.3653039205248265,0.6409755202869181,1
719721.0,3434.8696,393.3099,0.26787978694828807,0.637829282538077,1
718952.06,3121.3281,392.9401,0.26992596891007903,0.6383601588772191,1
722778.9,3264.62,394.3511,0.25663216907991426,0.6362562427736206,1
721912.94,3280.1602,394.6091,0.27279113289936996,0.6407058519532773,1
718907.1,3906.172,393.04587,0.26532401707819986,0.6359719355439516,1
719235.6,3211.0642,392.969,0.26208692911194786,0.6342774046174108,1
718611.5,3335.926,393.1716,0.27344361350414825,0.6373515907323573,1
721577.3,4206.145,393.70395,0.2463787494185259,0.6308198575574268,1
723170.44,3124.8005,394.22623,0.24784215986027602,0.6345981605439758,1
722237.06,3173.157,394.25958,0.2622025612987673,0.6359141224711699,1
720417.0,3217.448,393.3166,0.24491860637510543,0.6322099861703697,1
716364.0,3301.0642,391.934,0.2521687414620106,0.6326346806072195,1
710384.7,3487.4675,390.58627,0.23959942180343452,0.6293126636295348,1
715900.94,3160.3105,392.00742,0.2619026042588777,0.6362512482796532,1
720442.75,3405.0764,393.62933,0.2679349897940084,0.6357731265628604,1
712354.7,3423.0708,390.7075,0.2547540790079905,0.6310164412879268,1
712282.8,3498.6604,390.5118,0.23588940410821824,0.6262218624409222,1
712351.56,3400.8616,391.49207,0.24623862454019108,0.6352657994193862,1
711869.94,3136.0742,390.33945,0.24366789249944665,0.6273606598183524,1
712488.1,3679.2153,391.02148,0.23400771779747886,0.6280330072730999,1
712641.56,3142.0586,390.83984,0.23121434862111556,0.6259293449390898,1
711442.6,3172.768,390.58594,0.23985040449748452,0.6279908589772015,1
713245.1,3252.2517,391.07706,0.2481929010242956,0.631229209012638,1
711152.9,3939.044,389.97217,0.24977961215285172,0.6278527432801068,1
711631.1,3589.4429,390.27808,0.2383631657234111,0.6264005622994714,1
711912.9,3210.806,390.51276,0.22212059330233735,0.6225457070939243,1
711456.0,3309.312,390.95026,0.25111621014118457,0.6321123432611202,1
716306.8,2994.2803,391.80188,0.242735637758134,0.6288372132845573,1
712586.1,3216.0713,390.96152,0.2392703149960802,0.6296075928821164,1
